1.000000000000000000e+01,0.000000000000000000e+00,-4.348964663064293745e+00,-2.102512046729104078e+00,6.921944041378441170e+01,1.241589591466224843e-02,-7.077662043475779763e-02,1.953978625191392891e-03
1.000000000000000000e+01,0.000000000000000000e+00,-4.326008175920321719e+00,-2.109544562601789686e+00,6.921523369128921388e+01,1.180378198181598892e-02,-7.077292543372964984e-02,1.879611931566043488e-03
1.000000000000000000e+01,0.000000000000000000e+00,-4.302662450747561707e+00,-2.104001237163006799e+00,6.920022793507735059e+01,1.200174795997341337e-02,-7.073415480167885572e-02,2.003998188997380137e-03
1.100000000000000000e+01,0.000000000000000000e+00,-4.802677851673479381e+00,-1.958955145932498532e+00,6.928263653279154255e+01,1.197791690649703880e-02,-7.082054608874949198e-02,1.609641031482618358e-03
1.100000000000000000e+01,0.000000000000000000e+00,-4.790161686493263460e+00,-1.991698458715950970e+00,6.925904454765486662e+01,1.169263667761629225e-02,-7.072434772526284275e-02,1.658682855492963661e-03
1.100000000000000000e+01,0.000000000000000000e+00,-4.788439960625851199e+00,-1.989413290108365651e+00,6.925990280053484582e+01,1.185353604979189068e-02,-7.072406101276310086e-02,1.649080618637268833e-03
1.100000000000000000e+01,0.000000000000000000e+00,-4.786852709637457792e+00,-1.990960817806730176e+00,6.928992374184292657e+01,1.166504507839581997e-02,-7.086982951986627033e-02,1.519404056543936224e-03
1.100000000000000000e+01,0.000000000000000000e+00,-4.797540849427093690e+00,-1.974887085358363770e+00,6.927910410069949876e+01,1.151272651379163861e-02,-7.087644785970194372e-02,1.631735345550847961e-03
1.200000000000000000e+01,0.000000000000000000e+00,-4.726522161708089698e+00,-2.372355795481943197e+00,6.926448723043196765e+01,1.117067367094017917e-02,-7.679769659736032650e-02,8.374569155906907286e-03
1.200000000000000000e+01,0.000000000000000000e+00,-4.704559683490060706e+00,-2.367727897625856670e+00,6.924826855275821913e+01,1.143671765024777826e-02,-7.673314688283799923e-02,8.444630382955238546e-03
1.200000000000000000e+01,0.000000000000000000e+00,-4.732538937094659559e+00,-2.366162700825830356e+00,6.924424228223055877e+01,1.149115344128791988e-02,-7.668758797601485377e-02,8.402142765305216365e-03
1.200000000000000000e+01,0.000000000000000000e+00,-4.740869224655625658e+00,-2.343658301900734209e+00,6.925546164795089510e+01,1.103691399056119446e-02,-7.675357658439588282e-02,8.361902346703437711e-03
1.200000000000000000e+01,0.000000000000000000e+00,-4.748458530985317338e+00,-2.332060902340248987e+00,6.926361858093136448e+01,1.155001879059057261e-02,-7.673320283291387711e-02,8.265774553701079816e-03
1.300000000000000000e+01,0.000000000000000000e+00,-4.453545418210069329e+00,-2.318672561283077194e+00,6.923845633518440934e+01,1.238852352830151216e-02,-7.458526821133079632e-02,8.171251942110779182e-03
1.300000000000000000e+01,0.000000000000000000e+00,-4.441840157250226184e+00,-2.321106244410556130e+00,6.923428475593229336e+01,1.205843191941357098e-02,-7.459442008441499739e-02,8.106700738610993218e-03
1.300000000000000000e+01,0.000000000000000000e+00,-4.451928242287124249e+00,-2.298676191618526765e+00,6.924151205073377469e+01,1.232292279473551008e-02,-7.463427348015208573e-02,8.091202332839584482e-03
1.300000000000000000e+01,0.000000000000000000e+00,-4.454082299684500867e+00,-2.313104642204282690e+00,6.922536685318782190e+01,1.214190553127956866e-02,-7.461525662596615871e-02,8.167310812290298067e-03
1.300000000000000000e+01,0.000000000000000000e+00,-4.439444219709855588e+00,-2.338761225047525372e+00,6.924136495327107355e+01,1.214619343534177609e-02,-7.465644174629583463e-02,8.074244014324927915e-03
1.400000000000000000e+01,0.000000000000000000e+00,-4.467007385973772671e+00,-1.887797749136692183e+00,6.920148700249680473e+01,1.257692184177050879e-02,-6.615924667569614281e-02,8.759017187695121182e-04
1.400000000000000000e+01,0.000000000000000000e+00,-4.475473577563604977e+00,-1.875671228168181770e+00,6.920367941798012623e+01,1.293371151029819310e-02,-6.614330520823796800e-02,8.459151435376590072e-04
1.400000000000000000e+01,0.000000000000000000e+00,-4.466119995926248976e+00,-1.888552109028398540e+00,6.922504564636858504e+01,1.247479398387902477e-02,-6.630287356615297001e-02,7.754242235945336568e-04
1.400000000000000000e+01,0.000000000000000000e+00,-4.469881862797194572e+00,-1.879457167213665514e+00,6.923334178765109925e+01,1.277373021644171922e-02,-6.629451596174357197e-02,7.367468724763473909e-04
1.400000000000000000e+01,0.000000000000000000e+00,-4.480694668630519573e+00,-1.876903388781153481e+00,6.923046661341145125e+01,1.258198587729765852e-02,-6.630254784696076875e-02,7.417079850864209418e-04
1.500000000000000000e+01,0.000000000000000000e+00,-4.503621624950881142e+00,-2.424297550533055734e+00,6.925831236378387246e+01,1.242285214448390386e-02,-7.719473376791624597e-02,8.196489278057231265e-03
1.500000000000000000e+01,0.000000000000000000e+00,-4.531778180528704070e+00,-2.443100091693183984e+00,6.925949052972941899e+01,1.225882978245052685e-02,-7.726953941196362807e-02,8.195571486229392272e-03
1.500000000000000000e+01,0.000000000000000000e+00,-4.532523263679138381e+00,-2.431143718950250054e+00,6.925142150242307082e+01,1.196833165996794360e-02,-7.725633836066990445e-02,8.238017729111894380e-03
1.500000000000000000e+01,0.000000000000000000e+00,-4.513819203014179493e+00,-2.431330549167224575e+00,6.922208559049538223e+01,1.209748010024992021e-02,-7.719992644570539131e-02,8.368296308438518544e-03
1.500000000000000000e+01,0.000000000000000000e+00,-4.522553937730720008e+00,-2.434808211365888653e+00,6.922868602855189124e+01,1.200335374153175746e-02,-7.727756303108071489e-02,8.363373693677823850e-03
1.600000000000000000e+01,0.000000000000000000e+00,-4.794595799188584806e+00,-2.416032727068074593e+00,6.926967505922743840e+01,1.157102447256182221e-02,-7.840418282576058773e-02,7.325043399760528331e-03
1.600000000000000000e+01,0.000000000000000000e+00,-4.810070067149752049e+00,-2.396247741042671464e+00,6.927159423361928248e+01,1.150262501426529971e-02,-7.850525323720973503e-02,7.431304075558687466e-03
1.600000000000000000e+01,0.000000000000000000e+00,-4.826181713676817253e+00,-2.380826683006601385e+00,6.927411728002834934e+01,1.128735385038643138e-02,-7.854345440440724246e-02,7.363129251749369122e-03
1.600000000000000000e+01,0.000000000000000000e+00,-4.827533672984714030e+00,-2.398042097928001049e+00,6.924389951401789745e+01,1.124464357747509240e-02,-7.842278713828902681e-02,7.474156345799868803e-03
1.600000000000000000e+01,0.000000000000000000e+00,-4.822025495051605049e+00,-2.428336924640212224e+00,6.925339136724232958e+01,1.135660118758797035e-02,-7.845719618591179279e-02,7.458494965328748769e-03
1.700000000000000000e+01,0.000000000000000000e+00,-4.873653303448520546e+00,-2.374421586194068290e+00,6.925914452302271229e+01,1.106987427220821642e-02,-7.836942149662748380e-02,5.681158919342949379e-03
1.700000000000000000e+01,0.000000000000000000e+00,-4.880389717602156452e+00,-2.352347485822963158e+00,6.925728782133299433e+01,1.153523296056762140e-02,-7.843709483748123601e-02,5.775201264248017337e-03
1.700000000000000000e+01,0.000000000000000000e+00,-4.873760114534377408e+00,-2.358353163051337020e+00,6.925632520648221657e+01,1.140909294526417164e-02,-7.847223490611630881e-02,5.840182660219090521e-03
1.700000000000000000e+01,0.000000000000000000e+00,-4.889387746549459735e+00,-2.370659713590215212e+00,6.925234069684591987e+01,1.155653303925107539e-02,-7.845752198902541941e-02,5.829941916876663945e-03
1.700000000000000000e+01,0.000000000000000000e+00,-4.875607263720723950e+00,-2.371567569747306869e+00,6.927929094911904428e+01,1.190818377767060600e-02,-7.851311038876468418e-02,5.680121274355146022e-03
1.800000000000000000e+01,0.000000000000000000e+00,-4.602030983953682153e+00,-2.346185824151131527e+00,6.925308284266351677e+01,1.212672487381597636e-02,-7.652448016472686299e-02,5.265012556757991610e-03
1.800000000000000000e+01,0.000000000000000000e+00,-4.590377619912146656e+00,-2.375234432806725415e+00,6.922841251034283516e+01,1.210999889177902071e-02,-7.647029515587777659e-02,5.324984323981216475e-03
1.800000000000000000e+01,0.000000000000000000e+00,-4.598630477017991325e+00,-2.361662448757652299e+00,6.926141081484698248e+01,1.224010547682984756e-02,-7.664675034651806385e-02,5.226904243768284303e-03
1.800000000000000000e+01,0.000000000000000000e+00,-4.593936540312142824e+00,-2.357851134786668190e+00,6.924168076048633225e+01,1.254950026910022290e-02,-7.657831342227361393e-02,5.350256290140921120e-03
1.800000000000000000e+01,0.000000000000000000e+00,-4.579960943717765076e+00,-2.363188084590434279e+00,6.925352342180242715e+01,1.255013519682920964e-02,-7.666829093438029541e-02,5.321522155122343327e-03
1.900000000000000000e+01,0.000000000000000000e+00,-4.593030167384370088e+00,-2.303835486776794284e+00,6.920589788796824848e+01,1.202770250425447794e-02,-7.532904416804567238e-02,4.340234351078906504e-03
1.900000000000000000e+01,0.000000000000000000e+00,-4.534270745714081841e+00,-2.336383316091263040e+00,6.920711817325486948e+01,1.207503895580818755e-02,-7.526175275440941115e-02,4.225894287388782047e-03
1.900000000000000000e+01,0.000000000000000000e+00,-4.605889383525948233e+00,-2.316448041563079485e+00,6.922702713743666436e+01,1.196772996447136028e-02,-7.542381790118239671e-02,4.263247077143568833e-03
1.900000000000000000e+01,0.000000000000000000e+00,-4.599402979356000287e+00,-2.290428135109134011e+00,6.922307356888964591e+01,1.247545625832205060e-02,-7.546841654914471231e-02,4.405684772432793932e-03
1.900000000000000000e+01,0.000000000000000000e+00,-4.589208945862424116e+00,-2.320548988279636404e+00,6.922819396913762091e+01,1.216299052609800570e-02,-7.552193817813251941e-02,4.343680882203978209e-03
2.000000000000000000e+01,0.000000000000000000e+00,-5.136693491214600726e+00,-2.298818030356535758e+00,6.922751093516225751e+01,1.153648070094487679e-02,-8.050853880013891795e-02,-2.583261971279821436e-04
2.000000000000000000e+01,0.000000000000000000e+00,-5.125037110884818503e+00,-2.296042629208733032e+00,6.922774383730056513e+01,1.171336792208764119e-02,-8.054928438449625305e-02,-2.724178822654025039e-04
2.000000000000000000e+01,0.000000000000000000e+00,-5.132636963692959853e+00,-2.300264546396980414e+00,6.922333259093565516e+01,1.151026887092044919e-02,-8.051785837764532938e-02,-2.963975899044915215e-04
2.000000000000000000e+01,0.000000000000000000e+00,-5.109772942464701373e+00,-2.323194768120956155e+00,6.921090107849575190e+01,1.116547988622683049e-02,-8.046654283954191023e-02,-2.829050180699663837e-04
2.000000000000000000e+01,0.000000000000000000e+00,-5.130153679890270269e+00,-2.344044561072107236e+00,6.921625048620391851e+01,1.132810719265533311e-02,-8.052739259825519857e-02,-1.744987602250334599e-04
2.100000000000000000e+01,0.000000000000000000e+00,-4.685726055614509278e+00,-2.287505850986614853e+00,6.927486765805237212e+01,1.183141865971310165e-02,-7.455396327195909500e-02,7.553695039837422451e-03
2.100000000000000000e+01,0.000000000000000000e+00,-4.681764410294249501e+00,-2.337605602768023871e+00,6.926604284669660672e+01,1.184835165647651206e-02,-7.451388543694956179e-02,7.552341586816313165e-03
2.100000000000000000e+01,0.000000000000000000e+00,-4.702226774767439110e+00,-2.309158239414474068e+00,6.928325251627906312e+01,1.175829675312634395e-02,-7.462929626264147576e-02,7.518052966782885413e-03
2.100000000000000000e+01,0.000000000000000000e+00,-4.689853730326035475e+00,-2.290697021564866986e+00,6.927762776351748641e+01,1.185589409613756542e-02,-7.462809998958086499e-02,7.623921567622594410e-03
2.100000000000000000e+01,0.000000000000000000e+00,-4.663602968638656421e+00,-2.302030487178549301e+00,6.927121176116709478e+01,1.158247357114447484e-02,-7.461792927144131338e-02,7.642805447043109907e-03
2.200000000000000000e+01,0.000000000000000000e+00,-4.380454175130978456e+00,-2.331839705578479638e+00,6.926908895168580216e+01,1.267078829535512804e-02,-7.356307192023556207e-02,8.854340290053323848e-03
2.200000000000000000e+01,0.000000000000000000e+00,-4.390657124435279002e+00,-2.359115837064194920e+00,6.927487251217762321e+01,1.300092685171358106e-02,-7.357814673239032599e-02,8.865675322721602858e-03
2.200000000000000000e+01,0.000000000000000000e+00,-4.362190129343616718e+00,-2.391363411648208981e+00,6.926636751896774058e+01,1.258251990593087927e-02,-7.350682712256348394e-02,8.820417703591657693e-03
2.200000000000000000e+01,0.000000000000000000e+00,-4.357594687146388424e+00,-2.372973935860528627e+00,6.925960522371292427e+01,1.254632586740545008e-02,-7.354991866400582834e-02,8.915303013266142815e-03
2.200000000000000000e+01,0.000000000000000000e+00,-4.390722242050628665e+00,-2.345497382599472047e+00,6.925616840569364285e+01,1.287556653608618561e-02,-7.351267140733988570e-02,8.956492439087068713e-03
2.300000000000000000e+01,0.000000000000000000e+00,-4.336529045113593384e+00,-2.399063766482941951e+00,6.928058893830791476e+01,1.270594652846186029e-02,-7.384387898118885407e-02,9.982389570113936461e-03
2.300000000000000000e+01,0.000000000000000000e+00,-4.329925918582432587e+00,-2.398252276017231566e+00,6.928379419334157774e+01,1.243610309378694045e-02,-7.385964106841126642e-02,9.942617942456133048e-03
2.300000000000000000e+01,0.000000000000000000e+00,-4.334305348803582092e+00,-2.382901082734356635e+00,6.927246446187277229e+01,1.260473531729202484e-02,-7.380457448189454983e-02,1.002437263289277999e-02
2.300000000000000000e+01,0.000000000000000000e+00,-4.338211141371402846e+00,-2.402757220250328452e+00,6.926953619161241704e+01,1.255703971686379650e-02,-7.386330368530603929e-02,1.018744562397354454e-02
2.300000000000000000e+01,0.000000000000000000e+00,-4.354994082244388665e+00,-2.401329825951185271e+00,6.931142967918361819e+01,1.271058200835146167e-02,-7.398750955086053072e-02,9.976801222010943035e-03
2.400000000000000000e+01,0.000000000000000000e+00,-4.408911052623295745e+00,-1.958985712742587815e+00,6.924315831752585382e+01,1.187155520817559547e-02,-6.616671445352560743e-02,1.637971999096681473e-03
2.400000000000000000e+01,0.000000000000000000e+00,-4.405318856209305522e+00,-1.932892143380637862e+00,6.924639342097522388e+01,1.192945861063164636e-02,-6.620241895238211660e-02,1.713944428788584514e-03
2.400000000000000000e+01,0.000000000000000000e+00,-4.423380704117619189e+00,-1.931319385729786120e+00,6.925618873111707785e+01,1.276038803129129519e-02,-6.620529144253725629e-02,1.711065901699419019e-03
2.400000000000000000e+01,0.000000000000000000e+00,-4.423607308674547767e+00,-1.911225337186943207e+00,6.924355052056607462e+01,1.249039204188329144e-02,-6.616988619602831578e-02,1.757094222871385253e-03
2.400000000000000000e+01,0.000000000000000000e+00,-4.389462263639586581e+00,-1.927299412453550076e+00,6.921666984530409650e+01,1.244783669653621791e-02,-6.601658673031168822e-02,1.786074396182039340e-03
2.500000000000000000e+01,1.000000000000000000e+00,-4.786755567978957515e+00,-1.995572684601602198e+00,6.915617425515161187e+01,1.230921031778676143e-02,-7.358167335906470874e-02,-4.934081649162379984e-03
2.500000000000000000e+01,1.000000000000000000e+00,-4.788016199443006826e+00,-2.018939886681080154e+00,6.914804191551495194e+01,1.252338780058849695e-02,-7.339820841832082887e-02,-4.674569325527873700e-03
2.500000000000000000e+01,1.000000000000000000e+00,-4.761859122143448531e+00,-2.007350377113771955e+00,6.914833823191020201e+01,1.286611360797747586e-02,-7.319630400690718686e-02,-4.569624756652679309e-03
2.500000000000000000e+01,1.000000000000000000e+00,-4.758561952319553257e+00,-1.999985187166887002e+00,6.917957022437772707e+01,1.246281042620048587e-02,-7.320523111167759334e-02,-4.624686338948598603e-03
2.500000000000000000e+01,1.000000000000000000e+00,-4.765730017956059328e+00,-2.000970522792494322e+00,6.915507580579512137e+01,1.212133205316653917e-02,-7.306553544638232089e-02,-4.378600993791182880e-03
2.600000000000000000e+01,1.000000000000000000e+00,-4.799861939182562764e+00,-1.789913408948773821e+00,6.918645309302010560e+01,1.244683750742007350e-02,-6.931492179793928565e-02,-8.199179598392360852e-03
2.600000000000000000e+01,1.000000000000000000e+00,-4.742362373503681283e+00,-1.783844255632220488e+00,6.919297701712955018e+01,1.227343269888514846e-02,-6.921818645634726652e-02,-8.098937082845352603e-03
2.600000000000000000e+01,1.000000000000000000e+00,-4.734136451998153916e+00,-1.801680006302254888e+00,6.920097307101546846e+01,1.211683761966252798e-02,-6.919029404408669204e-02,-8.059175110196353797e-03
2.600000000000000000e+01,1.000000000000000000e+00,-4.748606146479687595e+00,-1.815062940183744367e+00,6.918428122149609294e+01,1.238254141776567660e-02,-6.905861000001493888e-02,-7.879055220218530303e-03
2.600000000000000000e+01,1.000000000000000000e+00,-4.778727962143193508e+00,-1.776777930972709640e+00,6.919188198014749958e+01,1.242895679422816035e-02,-6.903905759972044087e-02,-7.808842724838520669e-03
2.700000000000000000e+01,1.000000000000000000e+00,-4.716993433012817150e+00,-1.754237869234139602e+00,6.918252672791548719e+01,1.291644532695813627e-02,-6.771704971041585253e-02,-8.036672053739077337e-03
2.700000000000000000e+01,1.000000000000000000e+00,-4.719016885588303012e+00,-1.753383439750506589e+00,6.920172385212008237e+01,1.261540635718082920e-02,-6.749918823022324488e-02,-8.099755814380521501e-03
2.700000000000000000e+01,1.000000000000000000e+00,-4.715077771003109319e+00,-1.723362614743993326e+00,6.921396885215349926e+01,1.290291594062173766e-02,-6.736872891343959058e-02,-8.024584101474149800e-03
2.700000000000000000e+01,1.000000000000000000e+00,-4.715932308176718379e+00,-1.731504389371850472e+00,6.920195638898182722e+01,1.249437570114400771e-02,-6.727108147191629417e-02,-7.834148952090232154e-03
2.700000000000000000e+01,1.000000000000000000e+00,-4.687429987664700093e+00,-1.707004051839391856e+00,6.921220541855851138e+01,1.254787959409426473e-02,-6.719348655132002801e-02,-7.857339436050516518e-03
2.800000000000000000e+01,1.000000000000000000e+00,-4.841182168248963080e+00,-1.835400435544110032e+00,6.926193925791739048e+01,1.187937353988135526e-02,-6.984116340438932535e-02,-1.831823174600623241e-03
